Vendor,Subsidiary Col A,Sub Int ID in Prod,Sub Int in SB
UK - 1149,RI Nord GmbH,42,36
UK - 1149,RI Living GmbH,40,37
UK - 1149,Chandos Holdings UG,28,39
UK - 1149,Arcangel Assets GmbH,33,40
UK - 1149,Ruscha Residential GmbH,34,41
UK - 1149,Nuveen HoldCo,36,43
UK - 1149,TIAA General Account Housing German Property GmbH,37,44
UK - 1149,TIAA General Account Housing German Service GmbH,38,45
UK - 1149,Exporo Bestand 46 GmbH,35,47
UK - 1149,2.Chandos Holdings UG,32,49
UK - 1149,2.Arcangel Assets GmbH,30,50
UK - 1149,2.Ruscha Residential GmbH,29,51
UK - 1150,RI Nord GmbH,42,36
UK - 1150,RI Living GmbH,40,37
UK - 1150,Chandos Holdings UG,28,39
UK - 1150,Arcangel Assets GmbH,33,40
UK - 1150,Ruscha Residential GmbH,34,41
UK - 1150,Nuveen HoldCo,36,43
UK - 1150,TIAA General Account Housing German Property GmbH,37,44
UK - 1150,TIAA General Account Housing German Service GmbH,38,45
UK - 1150,Exporo Bestand 46 GmbH,35,47
UK - 1150,2.Chandos Holdings UG,32,49
UK - 1150,2.Arcangel Assets GmbH,30,50
UK - 1150,2.Ruscha Residential GmbH,29,51
UK - 1156,RI Nord GmbH,42,36
UK - 1156,RI Living GmbH,40,37
UK - 1156,Chandos Holdings UG,28,39
UK - 1156,Arcangel Assets GmbH,33,40
UK - 1156,Ruscha Residential GmbH,34,41
UK - 1156,Nuveen HoldCo,36,43
UK - 1156,TIAA General Account Housing German Property GmbH,37,44
UK - 1156,TIAA General Account Housing German Service GmbH,38,45
UK - 1156,Exporo Bestand 46 GmbH,35,47
UK - 1156,2.Chandos Holdings UG,32,49
UK - 1156,2.Arcangel Assets GmbH,30,50
UK - 1156,2.Ruscha Residential GmbH,29,51
UK - 1157,RI Nord GmbH,42,36
UK - 1157,RI Living GmbH,40,37
UK - 1157,Chandos Holdings UG,28,39
UK - 1157,Arcangel Assets GmbH,33,40
UK - 1157,Ruscha Residential GmbH,34,41
UK - 1157,Nuveen HoldCo,36,43
UK - 1157,TIAA General Account Housing German Property GmbH,37,44
UK - 1157,TIAA General Account Housing German Service GmbH,38,45
UK - 1157,Exporo Bestand 46 GmbH,35,47
UK - 1157,2.Chandos Holdings UG,32,49
UK - 1157,2.Arcangel Assets GmbH,30,50
UK - 1157,2.Ruscha Residential GmbH,29,51
UK - 1158,RI Nord GmbH,42,36
UK - 1158,RI Living GmbH,40,37
UK - 1158,Chandos Holdings UG,28,39
UK - 1158,Arcangel Assets GmbH,33,40
UK - 1158,Ruscha Residential GmbH,34,41
UK - 1158,Nuveen HoldCo,36,43
UK - 1158,TIAA General Account Housing German Property GmbH,37,44
UK - 1158,TIAA General Account Housing German Service GmbH,38,45
UK - 1158,Exporo Bestand 46 GmbH,35,47
UK - 1158,2.Chandos Holdings UG,32,49
UK - 1158,2.Arcangel Assets GmbH,30,50
UK - 1158,2.Ruscha Residential GmbH,29,51
UK - 1160,RI Nord GmbH,42,36
UK - 1160,RI Living GmbH,40,37
UK - 1160,Chandos Holdings UG,28,39
UK - 1160,Arcangel Assets GmbH,33,40
UK - 1160,Ruscha Residential GmbH,34,41
UK - 1160,Nuveen HoldCo,36,43
UK - 1160,TIAA General Account Housing German Property GmbH,37,44
UK - 1160,TIAA General Account Housing German Service GmbH,38,45
UK - 1160,Exporo Bestand 46 GmbH,35,47
UK - 1160,2.Chandos Holdings UG,32,49
UK - 1160,2.Arcangel Assets GmbH,30,50
UK - 1160,2.Ruscha Residential GmbH,29,51
UK - 1161,RI Nord GmbH,42,36
UK - 1161,RI Living GmbH,40,37
UK - 1161,Chandos Holdings UG,28,39
UK - 1161,Arcangel Assets GmbH,33,40
UK - 1161,Ruscha Residential GmbH,34,41
UK - 1161,Nuveen HoldCo,36,43
UK - 1161,TIAA General Account Housing German Property GmbH,37,44
UK - 1161,TIAA General Account Housing German Service GmbH,38,45
UK - 1161,Exporo Bestand 46 GmbH,35,47
UK - 1161,2.Chandos Holdings UG,32,49
UK - 1161,2.Arcangel Assets GmbH,30,50
UK - 1161,2.Ruscha Residential GmbH,29,51
UK - 1162,RI Nord GmbH,42,36
UK - 1162,RI Living GmbH,40,37
UK - 1162,Chandos Holdings UG,28,39
UK - 1162,Arcangel Assets GmbH,33,40
UK - 1162,Ruscha Residential GmbH,34,41
UK - 1162,Nuveen HoldCo,36,43
UK - 1162,TIAA General Account Housing German Property GmbH,37,44
UK - 1162,TIAA General Account Housing German Service GmbH,38,45
UK - 1162,Exporo Bestand 46 GmbH,35,47
UK - 1162,2.Chandos Holdings UG,32,49
UK - 1162,2.Arcangel Assets GmbH,30,50
UK - 1162,2.Ruscha Residential GmbH,29,51
UK - 1163,RI Nord GmbH,42,36
UK - 1163,RI Living GmbH,40,37
UK - 1163,Chandos Holdings UG,28,39
UK - 1163,Arcangel Assets GmbH,33,40
UK - 1163,Ruscha Residential GmbH,34,41
UK - 1163,Nuveen HoldCo,36,43
UK - 1163,TIAA General Account Housing German Property GmbH,37,44
UK - 1163,TIAA General Account Housing German Service GmbH,38,45
UK - 1163,Exporo Bestand 46 GmbH,35,47
UK - 1163,2.Chandos Holdings UG,32,49
UK - 1163,2.Arcangel Assets GmbH,30,50
UK - 1163,2.Ruscha Residential GmbH,29,51
UK - 1164,RI Nord GmbH,42,36
UK - 1164,RI Living GmbH,40,37
UK - 1164,Chandos Holdings UG,28,39
UK - 1164,Arcangel Assets GmbH,33,40
UK - 1164,Ruscha Residential GmbH,34,41
UK - 1164,Nuveen HoldCo,36,43
UK - 1164,TIAA General Account Housing German Property GmbH,37,44
UK - 1164,TIAA General Account Housing German Service GmbH,38,45
UK - 1164,Exporo Bestand 46 GmbH,35,47
UK - 1164,2.Chandos Holdings UG,32,49
UK - 1164,2.Arcangel Assets GmbH,30,50
UK - 1164,2.Ruscha Residential GmbH,29,51
UK - 1165,RI Nord GmbH,42,36
UK - 1165,RI Living GmbH,40,37
UK - 1165,Chandos Holdings UG,28,39
UK - 1165,Arcangel Assets GmbH,33,40
UK - 1165,Ruscha Residential GmbH,34,41
UK - 1165,Nuveen HoldCo,36,43
UK - 1165,TIAA General Account Housing German Property GmbH,37,44
UK - 1165,TIAA General Account Housing German Service GmbH,38,45
UK - 1165,Exporo Bestand 46 GmbH,35,47
UK - 1165,2.Chandos Holdings UG,32,49
UK - 1165,2.Arcangel Assets GmbH,30,50
UK - 1165,2.Ruscha Residential GmbH,29,51
UK - 1166,RI Nord GmbH,42,36
UK - 1166,RI Living GmbH,40,37
UK - 1166,Chandos Holdings UG,28,39
UK - 1166,Arcangel Assets GmbH,33,40
UK - 1166,Ruscha Residential GmbH,34,41
UK - 1166,Nuveen HoldCo,36,43
UK - 1166,TIAA General Account Housing German Property GmbH,37,44
UK - 1166,TIAA General Account Housing German Service GmbH,38,45
UK - 1166,Exporo Bestand 46 GmbH,35,47
UK - 1166,2.Chandos Holdings UG,32,49
UK - 1166,2.Arcangel Assets GmbH,30,50
UK - 1166,2.Ruscha Residential GmbH,29,51
UK - 1167,RI Nord GmbH,42,36
UK - 1167,RI Living GmbH,40,37
UK - 1167,Chandos Holdings UG,28,39
UK - 1167,Arcangel Assets GmbH,33,40
UK - 1167,Ruscha Residential GmbH,34,41
UK - 1167,Nuveen HoldCo,36,43
UK - 1167,TIAA General Account Housing German Property GmbH,37,44
UK - 1167,TIAA General Account Housing German Service GmbH,38,45
UK - 1167,Exporo Bestand 46 GmbH,35,47
UK - 1167,2.Chandos Holdings UG,32,49
UK - 1167,2.Arcangel Assets GmbH,30,50
UK - 1167,2.Ruscha Residential GmbH,29,51
UK - 1168,RI Nord GmbH,42,36
UK - 1168,RI Living GmbH,40,37
UK - 1168,Chandos Holdings UG,28,39
UK - 1168,Arcangel Assets GmbH,33,40
UK - 1168,Ruscha Residential GmbH,34,41
UK - 1168,Nuveen HoldCo,36,43
UK - 1168,TIAA General Account Housing German Property GmbH,37,44
UK - 1168,TIAA General Account Housing German Service GmbH,38,45
UK - 1168,Exporo Bestand 46 GmbH,35,47
UK - 1168,2.Chandos Holdings UG,32,49
UK - 1168,2.Arcangel Assets GmbH,30,50
UK - 1168,2.Ruscha Residential GmbH,29,51
UK - 1169,RI Nord GmbH,42,36
UK - 1169,RI Living GmbH,40,37
UK - 1169,Chandos Holdings UG,28,39
UK - 1169,Arcangel Assets GmbH,33,40
UK - 1169,Ruscha Residential GmbH,34,41
UK - 1169,Nuveen HoldCo,36,43
UK - 1169,TIAA General Account Housing German Property GmbH,37,44
UK - 1169,TIAA General Account Housing German Service GmbH,38,45
UK - 1169,Exporo Bestand 46 GmbH,35,47
UK - 1169,2.Chandos Holdings UG,32,49
UK - 1169,2.Arcangel Assets GmbH,30,50
UK - 1169,2.Ruscha Residential GmbH,29,51
UK - 1170,RI Nord GmbH,42,36
UK - 1170,RI Living GmbH,40,37
UK - 1170,Chandos Holdings UG,28,39
UK - 1170,Arcangel Assets GmbH,33,40
UK - 1170,Ruscha Residential GmbH,34,41
UK - 1170,Nuveen HoldCo,36,43
UK - 1170,TIAA General Account Housing German Property GmbH,37,44
UK - 1170,TIAA General Account Housing German Service GmbH,38,45
UK - 1170,Exporo Bestand 46 GmbH,35,47
UK - 1170,2.Chandos Holdings UG,32,49
UK - 1170,2.Arcangel Assets GmbH,30,50
UK - 1170,2.Ruscha Residential GmbH,29,51
UK - 1171,RI Nord GmbH,42,36
UK - 1171,RI Living GmbH,40,37
UK - 1171,Chandos Holdings UG,28,39
UK - 1171,Arcangel Assets GmbH,33,40
UK - 1171,Ruscha Residential GmbH,34,41
UK - 1171,Nuveen HoldCo,36,43
UK - 1171,TIAA General Account Housing German Property GmbH,37,44
UK - 1171,TIAA General Account Housing German Service GmbH,38,45
UK - 1171,Exporo Bestand 46 GmbH,35,47
UK - 1171,2.Chandos Holdings UG,32,49
UK - 1171,2.Arcangel Assets GmbH,30,50
UK - 1171,2.Ruscha Residential GmbH,29,51
UK - 1172,RI Nord GmbH,42,36
UK - 1172,RI Living GmbH,40,37
UK - 1172,Chandos Holdings UG,28,39
UK - 1172,Arcangel Assets GmbH,33,40
UK - 1172,Ruscha Residential GmbH,34,41
UK - 1172,Nuveen HoldCo,36,43
UK - 1172,TIAA General Account Housing German Property GmbH,37,44
UK - 1172,TIAA General Account Housing German Service GmbH,38,45
UK - 1172,Exporo Bestand 46 GmbH,35,47
UK - 1172,2.Chandos Holdings UG,32,49
UK - 1172,2.Arcangel Assets GmbH,30,50
UK - 1172,2.Ruscha Residential GmbH,29,51
UK - 1173,RI Nord GmbH,42,36
UK - 1173,RI Living GmbH,40,37
UK - 1173,Chandos Holdings UG,28,39
UK - 1173,Arcangel Assets GmbH,33,40
UK - 1173,Ruscha Residential GmbH,34,41
UK - 1173,Nuveen HoldCo,36,43
UK - 1173,TIAA General Account Housing German Property GmbH,37,44
UK - 1173,TIAA General Account Housing German Service GmbH,38,45
UK - 1173,Exporo Bestand 46 GmbH,35,47
UK - 1173,2.Chandos Holdings UG,32,49
UK - 1173,2.Arcangel Assets GmbH,30,50
UK - 1173,2.Ruscha Residential GmbH,29,51
UK - 1174,RI Nord GmbH,42,36
UK - 1174,RI Living GmbH,40,37
UK - 1174,Chandos Holdings UG,28,39
UK - 1174,Arcangel Assets GmbH,33,40
UK - 1174,Ruscha Residential GmbH,34,41
UK - 1174,Nuveen HoldCo,36,43
UK - 1174,TIAA General Account Housing German Property GmbH,37,44
UK - 1174,TIAA General Account Housing German Service GmbH,38,45
UK - 1174,Exporo Bestand 46 GmbH,35,47
UK - 1174,2.Chandos Holdings UG,32,49
UK - 1174,2.Arcangel Assets GmbH,30,50
UK - 1174,2.Ruscha Residential GmbH,29,51
UK - 1175,RI Nord GmbH,42,36
UK - 1175,RI Living GmbH,40,37
UK - 1175,Chandos Holdings UG,28,39
UK - 1175,Arcangel Assets GmbH,33,40
UK - 1175,Ruscha Residential GmbH,34,41
UK - 1175,Nuveen HoldCo,36,43
UK - 1175,TIAA General Account Housing German Property GmbH,37,44
UK - 1175,TIAA General Account Housing German Service GmbH,38,45
UK - 1175,Exporo Bestand 46 GmbH,35,47
UK - 1175,2.Chandos Holdings UG,32,49
UK - 1175,2.Arcangel Assets GmbH,30,50
UK - 1175,2.Ruscha Residential GmbH,29,51
UK - 1176,RI Nord GmbH,42,36
UK - 1176,RI Living GmbH,40,37
UK - 1176,Chandos Holdings UG,28,39
UK - 1176,Arcangel Assets GmbH,33,40
UK - 1176,Ruscha Residential GmbH,34,41
UK - 1176,Nuveen HoldCo,36,43
UK - 1176,TIAA General Account Housing German Property GmbH,37,44
UK - 1176,TIAA General Account Housing German Service GmbH,38,45
UK - 1176,Exporo Bestand 46 GmbH,35,47
UK - 1176,2.Chandos Holdings UG,32,49
UK - 1176,2.Arcangel Assets GmbH,30,50
UK - 1176,2.Ruscha Residential GmbH,29,51
UK - 1177,RI Nord GmbH,42,36
UK - 1177,RI Living GmbH,40,37
UK - 1177,Chandos Holdings UG,28,39
UK - 1177,Arcangel Assets GmbH,33,40
UK - 1177,Ruscha Residential GmbH,34,41
UK - 1177,Nuveen HoldCo,36,43
UK - 1177,TIAA General Account Housing German Property GmbH,37,44
UK - 1177,TIAA General Account Housing German Service GmbH,38,45
UK - 1177,Exporo Bestand 46 GmbH,35,47
UK - 1177,2.Chandos Holdings UG,32,49
UK - 1177,2.Arcangel Assets GmbH,30,50
UK - 1177,2.Ruscha Residential GmbH,29,51
UK - 1178,RI Nord GmbH,42,36
UK - 1178,RI Living GmbH,40,37
UK - 1178,Chandos Holdings UG,28,39
UK - 1178,Arcangel Assets GmbH,33,40
UK - 1178,Ruscha Residential GmbH,34,41
UK - 1178,Nuveen HoldCo,36,43
UK - 1178,TIAA General Account Housing German Property GmbH,37,44
UK - 1178,TIAA General Account Housing German Service GmbH,38,45
UK - 1178,Exporo Bestand 46 GmbH,35,47
UK - 1178,2.Chandos Holdings UG,32,49
UK - 1178,2.Arcangel Assets GmbH,30,50
UK - 1178,2.Ruscha Residential GmbH,29,51
UK - 1179,RI Nord GmbH,42,36
UK - 1179,RI Living GmbH,40,37
UK - 1179,Chandos Holdings UG,28,39
UK - 1179,Arcangel Assets GmbH,33,40
UK - 1179,Ruscha Residential GmbH,34,41
UK - 1179,Nuveen HoldCo,36,43
UK - 1179,TIAA General Account Housing German Property GmbH,37,44
UK - 1179,TIAA General Account Housing German Service GmbH,38,45
UK - 1179,Exporo Bestand 46 GmbH,35,47
UK - 1179,2.Chandos Holdings UG,32,49
UK - 1179,2.Arcangel Assets GmbH,30,50
UK - 1179,2.Ruscha Residential GmbH,29,51
UK - 1180,RI Nord GmbH,42,36
UK - 1180,RI Living GmbH,40,37
UK - 1180,Chandos Holdings UG,28,39
UK - 1180,Arcangel Assets GmbH,33,40
UK - 1180,Ruscha Residential GmbH,34,41
UK - 1180,Nuveen HoldCo,36,43
UK - 1180,TIAA General Account Housing German Property GmbH,37,44
UK - 1180,TIAA General Account Housing German Service GmbH,38,45
UK - 1180,Exporo Bestand 46 GmbH,35,47
UK - 1180,2.Chandos Holdings UG,32,49
UK - 1180,2.Arcangel Assets GmbH,30,50
UK - 1180,2.Ruscha Residential GmbH,29,51
UK - 1181,RI Nord GmbH,42,36
UK - 1181,RI Living GmbH,40,37
UK - 1181,Chandos Holdings UG,28,39
UK - 1181,Arcangel Assets GmbH,33,40
UK - 1181,Ruscha Residential GmbH,34,41
UK - 1181,Nuveen HoldCo,36,43
UK - 1181,TIAA General Account Housing German Property GmbH,37,44
UK - 1181,TIAA General Account Housing German Service GmbH,38,45
UK - 1181,Exporo Bestand 46 GmbH,35,47
UK - 1181,2.Chandos Holdings UG,32,49
UK - 1181,2.Arcangel Assets GmbH,30,50
UK - 1181,2.Ruscha Residential GmbH,29,51
UK - 1182,RI Nord GmbH,42,36
UK - 1182,RI Living GmbH,40,37
UK - 1182,Chandos Holdings UG,28,39
UK - 1182,Arcangel Assets GmbH,33,40
UK - 1182,Ruscha Residential GmbH,34,41
UK - 1182,Nuveen HoldCo,36,43
UK - 1182,TIAA General Account Housing German Property GmbH,37,44
UK - 1182,TIAA General Account Housing German Service GmbH,38,45
UK - 1182,Exporo Bestand 46 GmbH,35,47
UK - 1182,2.Chandos Holdings UG,32,49
UK - 1182,2.Arcangel Assets GmbH,30,50
UK - 1182,2.Ruscha Residential GmbH,29,51
UK - 1187,RI Nord GmbH,42,36
UK - 1187,RI Living GmbH,40,37
UK - 1187,Chandos Holdings UG,28,39
UK - 1187,Arcangel Assets GmbH,33,40
UK - 1187,Ruscha Residential GmbH,34,41
UK - 1187,Nuveen HoldCo,36,43
UK - 1187,TIAA General Account Housing German Property GmbH,37,44
UK - 1187,TIAA General Account Housing German Service GmbH,38,45
UK - 1187,Exporo Bestand 46 GmbH,35,47
UK - 1187,2.Chandos Holdings UG,32,49
UK - 1187,2.Arcangel Assets GmbH,30,50
UK - 1187,2.Ruscha Residential GmbH,29,51
UK - 1189,RI Nord GmbH,42,36
UK - 1189,RI Living GmbH,40,37
UK - 1189,Chandos Holdings UG,28,39
UK - 1189,Arcangel Assets GmbH,33,40
UK - 1189,Ruscha Residential GmbH,34,41
UK - 1189,Nuveen HoldCo,36,43
UK - 1189,TIAA General Account Housing German Property GmbH,37,44
UK - 1189,TIAA General Account Housing German Service GmbH,38,45
UK - 1189,Exporo Bestand 46 GmbH,35,47
UK - 1189,2.Chandos Holdings UG,32,49
UK - 1189,2.Arcangel Assets GmbH,30,50
UK - 1189,2.Ruscha Residential GmbH,29,51
UK - 1190,RI Nord GmbH,42,36
UK - 1190,RI Living GmbH,40,37
UK - 1190,Chandos Holdings UG,28,39
UK - 1190,Arcangel Assets GmbH,33,40
UK - 1190,Ruscha Residential GmbH,34,41
UK - 1190,Nuveen HoldCo,36,43
UK - 1190,TIAA General Account Housing German Property GmbH,37,44
UK - 1190,TIAA General Account Housing German Service GmbH,38,45
UK - 1190,Exporo Bestand 46 GmbH,35,47
UK - 1190,2.Chandos Holdings UG,32,49
UK - 1190,2.Arcangel Assets GmbH,30,50
UK - 1190,2.Ruscha Residential GmbH,29,51
UK - 1191,RI Nord GmbH,42,36
UK - 1191,RI Living GmbH,40,37
UK - 1191,Chandos Holdings UG,28,39
UK - 1191,Arcangel Assets GmbH,33,40
UK - 1191,Ruscha Residential GmbH,34,41
UK - 1191,Nuveen HoldCo,36,43
UK - 1191,TIAA General Account Housing German Property GmbH,37,44
UK - 1191,TIAA General Account Housing German Service GmbH,38,45
UK - 1191,Exporo Bestand 46 GmbH,35,47
UK - 1191,2.Chandos Holdings UG,32,49
UK - 1191,2.Arcangel Assets GmbH,30,50
UK - 1191,2.Ruscha Residential GmbH,29,51
UK - 1192,RI Nord GmbH,42,36
UK - 1192,RI Living GmbH,40,37
UK - 1192,Chandos Holdings UG,28,39
UK - 1192,Arcangel Assets GmbH,33,40
UK - 1192,Ruscha Residential GmbH,34,41
UK - 1192,Nuveen HoldCo,36,43
UK - 1192,TIAA General Account Housing German Property GmbH,37,44
UK - 1192,TIAA General Account Housing German Service GmbH,38,45
UK - 1192,Exporo Bestand 46 GmbH,35,47
UK - 1192,2.Chandos Holdings UG,32,49
UK - 1192,2.Arcangel Assets GmbH,30,50
UK - 1192,2.Ruscha Residential GmbH,29,51
UK - 1194,RI Nord GmbH,42,36
UK - 1194,RI Living GmbH,40,37
UK - 1194,Chandos Holdings UG,28,39
UK - 1194,Arcangel Assets GmbH,33,40
UK - 1194,Ruscha Residential GmbH,34,41
UK - 1194,Nuveen HoldCo,36,43
UK - 1194,TIAA General Account Housing German Property GmbH,37,44
UK - 1194,TIAA General Account Housing German Service GmbH,38,45
UK - 1194,Exporo Bestand 46 GmbH,35,47
UK - 1194,2.Chandos Holdings UG,32,49
UK - 1194,2.Arcangel Assets GmbH,30,50
UK - 1194,2.Ruscha Residential GmbH,29,51
UK - 1195,RI Nord GmbH,42,36
UK - 1195,RI Living GmbH,40,37
UK - 1195,Chandos Holdings UG,28,39
UK - 1195,Arcangel Assets GmbH,33,40
UK - 1195,Ruscha Residential GmbH,34,41
UK - 1195,Nuveen HoldCo,36,43
UK - 1195,TIAA General Account Housing German Property GmbH,37,44
UK - 1195,TIAA General Account Housing German Service GmbH,38,45
UK - 1195,Exporo Bestand 46 GmbH,35,47
UK - 1195,2.Chandos Holdings UG,32,49
UK - 1195,2.Arcangel Assets GmbH,30,50
UK - 1195,2.Ruscha Residential GmbH,29,51
UK - 1196,RI Nord GmbH,42,36
UK - 1196,RI Living GmbH,40,37
UK - 1196,Chandos Holdings UG,28,39
UK - 1196,Arcangel Assets GmbH,33,40
UK - 1196,Ruscha Residential GmbH,34,41
UK - 1196,Nuveen HoldCo,36,43
UK - 1196,TIAA General Account Housing German Property GmbH,37,44
UK - 1196,TIAA General Account Housing German Service GmbH,38,45
UK - 1196,Exporo Bestand 46 GmbH,35,47
UK - 1196,2.Chandos Holdings UG,32,49
UK - 1196,2.Arcangel Assets GmbH,30,50
UK - 1196,2.Ruscha Residential GmbH,29,51
UK - 1197,RI Nord GmbH,42,36
UK - 1197,RI Living GmbH,40,37
UK - 1197,Chandos Holdings UG,28,39
UK - 1197,Arcangel Assets GmbH,33,40
UK - 1197,Ruscha Residential GmbH,34,41
UK - 1197,Nuveen HoldCo,36,43
UK - 1197,TIAA General Account Housing German Property GmbH,37,44
UK - 1197,TIAA General Account Housing German Service GmbH,38,45
UK - 1197,Exporo Bestand 46 GmbH,35,47
UK - 1197,2.Chandos Holdings UG,32,49
UK - 1197,2.Arcangel Assets GmbH,30,50
UK - 1197,2.Ruscha Residential GmbH,29,51
UK - 1198,RI Nord GmbH,42,36
UK - 1198,RI Living GmbH,40,37
UK - 1198,Chandos Holdings UG,28,39
UK - 1198,Arcangel Assets GmbH,33,40
UK - 1198,Ruscha Residential GmbH,34,41
UK - 1198,Nuveen HoldCo,36,43
UK - 1198,TIAA General Account Housing German Property GmbH,37,44
UK - 1198,TIAA General Account Housing German Service GmbH,38,45
UK - 1198,Exporo Bestand 46 GmbH,35,47
UK - 1198,2.Chandos Holdings UG,32,49
UK - 1198,2.Arcangel Assets GmbH,30,50
UK - 1198,2.Ruscha Residential GmbH,29,51
UK - 1201,RI Nord GmbH,42,36
UK - 1201,RI Living GmbH,40,37
UK - 1201,Chandos Holdings UG,28,39
UK - 1201,Arcangel Assets GmbH,33,40
UK - 1201,Ruscha Residential GmbH,34,41
UK - 1201,Nuveen HoldCo,36,43
UK - 1201,TIAA General Account Housing German Property GmbH,37,44
UK - 1201,TIAA General Account Housing German Service GmbH,38,45
UK - 1201,Exporo Bestand 46 GmbH,35,47
UK - 1201,2.Chandos Holdings UG,32,49
UK - 1201,2.Arcangel Assets GmbH,30,50
UK - 1201,2.Ruscha Residential GmbH,29,51
UK - 1202,RI Nord GmbH,42,36
UK - 1202,RI Living GmbH,40,37
UK - 1202,Chandos Holdings UG,28,39
UK - 1202,Arcangel Assets GmbH,33,40
UK - 1202,Ruscha Residential GmbH,34,41
UK - 1202,Nuveen HoldCo,36,43
UK - 1202,TIAA General Account Housing German Property GmbH,37,44
UK - 1202,TIAA General Account Housing German Service GmbH,38,45
UK - 1202,Exporo Bestand 46 GmbH,35,47
UK - 1202,2.Chandos Holdings UG,32,49
UK - 1202,2.Arcangel Assets GmbH,30,50
UK - 1202,2.Ruscha Residential GmbH,29,51
UK - 1203,RI Nord GmbH,42,36
UK - 1203,RI Living GmbH,40,37
UK - 1203,Chandos Holdings UG,28,39
UK - 1203,Arcangel Assets GmbH,33,40
UK - 1203,Ruscha Residential GmbH,34,41
UK - 1203,Nuveen HoldCo,36,43
UK - 1203,TIAA General Account Housing German Property GmbH,37,44
UK - 1203,TIAA General Account Housing German Service GmbH,38,45
UK - 1203,Exporo Bestand 46 GmbH,35,47
UK - 1203,2.Chandos Holdings UG,32,49
UK - 1203,2.Arcangel Assets GmbH,30,50
UK - 1203,2.Ruscha Residential GmbH,29,51
UK - 1205,RI Nord GmbH,42,36
UK - 1205,RI Living GmbH,40,37
UK - 1205,Chandos Holdings UG,28,39
UK - 1205,Arcangel Assets GmbH,33,40
UK - 1205,Ruscha Residential GmbH,34,41
UK - 1205,Nuveen HoldCo,36,43
UK - 1205,TIAA General Account Housing German Property GmbH,37,44
UK - 1205,TIAA General Account Housing German Service GmbH,38,45
UK - 1205,Exporo Bestand 46 GmbH,35,47
UK - 1205,2.Chandos Holdings UG,32,49
